TitleNumber,Title,WtrPubIndicator,PubType,Participant,Share,IPNameNumber,CurrentAffliation,RegistrationDate,RegistrationOrigin,ISWCNumber,SongviewStatus
50856769,BUSINESS OWNER FEAT BAND GANGLONNIE BANDS AND SADA BABY,W," ",SORRELL CASADA AARON (SP ACCT),16.66,00816076637,"BMI     ",07/21/2021,WORKS REGISTRATION,"           ",Reconciled
50856769,BUSINESS OWNER FEAT BAND GANGLONNIE BANDS AND SADA BABY,W," ",ASBERRY DALLAS ANTONIO MR,33.36,01091397150,"BMI     ",07/21/2021,WORKS REGISTRATION,"           ",Reconciled
51273230,WHOOP KAMP,P,O,SONY ATV SONGS LLC,100.00,00187095633,"BMI     ",07/13/2021,WORKS REGISTRATION,T3057585743,Reconciled
51273230,WHOOP KAMP,W," ",BLACK MARCUS COLEMAN (MR),50.00,00496775976,"BMI     ",07/13/2021,WORKS REGISTRATION,T3057585743,Reconciled
51273230,WHOOP KAMP,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",07/13/2021,WORKS REGISTRATION,T3057585743,Reconciled
51976210,GTFUOMF,P,O,UNKNOWN PUBLISHER,40.00,00288936892,"NA      ",09/10/2021,WORKS REGISTRATION,"           ",Reconciled
51976210,GTFUOMF,P,O,SONGTRUST BLVD,30.00,00615755145,"BMI     ",09/10/2021,WORKS REGISTRATION,"           ",Reconciled
51976210,GTFUOMF,P,O,IPM SONGS,30.00,01171442284,"BMI     ",09/10/2021,WORKS REGISTRATION,"           ",Reconciled
51976210,GTFUOMF,W," ",STRNAD STRNAD,40.00,"           ","NA      ",09/10/2021,WORKS REGISTRATION,"           ",Reconciled
51976210,GTFUOMF,W," ",SORRELL CASADA AARON (SP ACCT),30.00,00816076637,"BMI     ",09/10/2021,WORKS REGISTRATION,"           ",Reconciled
51976210,GTFUOMF,W," ",NIX DAMARIOUS EARL DARON,30.00,00761934029,"BMI     ",09/10/2021,WORKS REGISTRATION,"           ",Reconciled
52066500,1955,P,O,JOHN CARRINGTON MUSIC,25.00,00798334195,"BMI     ",09/14/2021,WORKS REGISTRATION,T3069729626,Reconciled
52066500,1955,P,O,IPM SONGS,50.00,01171442284,"BMI     ",09/14/2021,WORKS REGISTRATION,T3069729626,Reconciled
52066500,1955,P,O,DOUGH MENTALITY GROUP,0.00,00887595359,"BMI     ",09/14/2021,WORKS REGISTRATION,T3069729626,Reconciled
52066500,1955,P,O,OG ROYALTY EXCHANGE PUBLISHING,25.00,00894846176,"BMI     ",09/14/2021,WORKS REGISTRATION,T3069729626,Reconciled
52066500,1955,W," ",BRANDON BRADLEY (SP ACCT),25.00,00552800271,"BMI     ",09/14/2021,WORKS REGISTRATION,T3069729626,Reconciled
52066500,1955,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",09/14/2021,WORKS REGISTRATION,T3069729626,Reconciled
52066500,1955,W," ",CARRINGTON JOHN ANTONIO JR (MR),25.00,00667284310,"BMI     ",09/14/2021,WORKS REGISTRATION,T3069729626,Reconciled
52111037,IN REAL LIFE,P,O,IPM SONGS,50.00,01171442284,"BMI     ",08/19/2021,WORKS REGISTRATION,T3066380341,Reconciled
52111037,IN REAL LIFE,P,O,TRAXXFDR PUBLISHING WORLDWIDE,50.00,01090760855,"BMI     ",08/19/2021,WORKS REGISTRATION,T3066380341,Reconciled
52111037,IN REAL LIFE,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",08/19/2021,WORKS REGISTRATION,T3066380341,Reconciled
52111037,IN REAL LIFE,W," ",SALINAS MATTHEW ROBERT,50.00,00560776039,"BMI     ",08/19/2021,WORKS REGISTRATION,T3066380341,Reconciled
52111043,HEAVY PRESS HOTEL,P,O,UNKNOWN PUBLISHER,50.00,00288936892,"NA      ",09/20/2021,WORKS REGISTRATION,"           ",Pending Society Review
52111043,HEAVY PRESS HOTEL,W," ",UNKNOWN WRITER,50.00,00396710530,"NA      ",09/20/2021,WORKS REGISTRATION,"           ",Pending Society Review
52111043,HEAVY PRESS HOTEL,P,O,IPM SONGS,25.00,01171442284,"BMI     ",09/20/2021,WORKS REGISTRATION,"           ",Pending Society Review
52111043,HEAVY PRESS HOTEL,P,O,MUSIC BY XCLUSIVE,25.00,01036295173,"BMI     ",09/20/2021,WORKS REGISTRATION,"           ",Pending Society Review
52111043,HEAVY PRESS HOTEL,W," ",SORRELL CASADA AARON (SP ACCT),25.00,00816076637,"BMI     ",09/20/2021,WORKS REGISTRATION,"           ",Pending Society Review
52111043,HEAVY PRESS HOTEL,W," ",WALKER TRAEVON ISAIAH,25.00,01012510926,"BMI     ",09/20/2021,WORKS REGISTRATION,"           ",Pending Society Review
52132763,LITTLE WHILE FEAT BIG SEAN AND HIT BOY,P,O,SONGS OF UNIVERSAL INC,26.25,00353271280,"BMI     ",09/22/2021,WORKS REGISTRATION,T3077370293,Pending Society Review
52132763,LITTLE WHILE FEAT BIG SEAN AND HIT BOY,P,O,UNIVERSAL MUSIC CORPORATION,18.00,00031312147,"ASCAP   ",09/22/2021,WORKS REGISTRATION,T3077370293,Pending Society Review
52132763,LITTLE WHILE FEAT BIG SEAN AND HIT BOY,P,O,SONY ATV SONGS LLC,32.00,00187095633,"BMI     ",09/22/2021,WORKS REGISTRATION,T3077370293,Pending Society Review
52132763,LITTLE WHILE FEAT BIG SEAN AND HIT BOY,P,O,SONY ATV TUNES LLC,15.00,00627786700,"ASCAP   ",09/22/2021,WORKS REGISTRATION,T3077370293,Pending Society Review
52132763,LITTLE WHILE FEAT BIG SEAN AND HIT BOY,W," ",ANDERSON SEAN MICHAEL,18.00,00507407079,"ASCAP   ",09/22/2021,WORKS REGISTRATION,T3077370293,Pending Society Review
52132763,LITTLE WHILE FEAT BIG SEAN AND HIT BOY,P,O,U CAN T TEACH BEIN THE SHHH INC,8.75,00536474241,"BMI     ",09/22/2021,WORKS REGISTRATION,T3077370293,Pending Society Review
52132763,LITTLE WHILE FEAT BIG SEAN AND HIT BOY,W," ",CORBETT DUSTIN JAMES,15.00,00583391132,"ASCAP   ",09/22/2021,WORKS REGISTRATION,T3077370293,Pending Society Review
52132763,LITTLE WHILE FEAT BIG SEAN AND HIT BOY,P,O,MY LAST PUBLISHING,0.00,00707887600,"ASCAP   ",09/22/2021,WORKS REGISTRATION,T3077370293,Pending Society Review
52132763,LITTLE WHILE FEAT BIG SEAN AND HIT BOY,P,O,NEW BLACK LIGHT MUSIC PUBLISHING LLC,0.00,00651912744,"ASCAP   ",09/22/2021,WORKS REGISTRATION,T3077370293,Pending Society Review
52132763,LITTLE WHILE FEAT BIG SEAN AND HIT BOY,W," ",SORRELL CASADA AARON (SP ACCT),32.00,00816076637,"BMI     ",09/22/2021,WORKS REGISTRATION,T3077370293,Pending Society Review
52132763,LITTLE WHILE FEAT BIG SEAN AND HIT BOY,W," ",HOLLIS CHAUNCEY ALEXANDER (2 - SP ACCT),35.00,00505010811,"BMI     ",09/22/2021,WORKS REGISTRATION,T3077370293,Pending Society Review
52229554,BLACK HARLOW REMIX,P,O,TUNECORE DIGITAL MUSIC,50.00,00642005099,"BMI     ",08/30/2021,WORKS REGISTRATION,T3068213474,Reconciled
52229554,BLACK HARLOW REMIX,P,O,IPM SONGS,50.00,01171442284,"BMI     ",08/30/2021,WORKS REGISTRATION,T3068213474,Reconciled
52229554,BLACK HARLOW REMIX,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",08/30/2021,WORKS REGISTRATION,T3068213474,Reconciled
52229554,BLACK HARLOW REMIX,W," ",DEARBORN JORDAN,50.00,00866368588,"BMI     ",08/30/2021,WORKS REGISTRATION,T3068213474,Reconciled
52229556,FUNKY KONG REMIX,P,O,TUNECORE DIGITAL MUSIC,50.00,00642005099,"BMI     ",09/30/2021,WORKS REGISTRATION,T3071749838,Reconciled
52229556,FUNKY KONG REMIX,P,O,IPM SONGS,50.00,01171442284,"BMI     ",09/30/2021,WORKS REGISTRATION,T3071749838,Reconciled
52229556,FUNKY KONG REMIX,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",09/30/2021,WORKS REGISTRATION,T3071749838,Reconciled
52229556,FUNKY KONG REMIX,W," ",DEARBORN JORDAN,50.00,00866368588,"BMI     ",09/30/2021,WORKS REGISTRATION,T3071749838,Reconciled
52229558,SLIDE REMIX,P,O,TUNECORE DIGITAL MUSIC,50.00,00642005099,"BMI     ",09/30/2021,WORKS REGISTRATION,T3071749805,Reconciled
52229558,SLIDE REMIX,P,O,IPM SONGS,50.00,01171442284,"BMI     ",09/30/2021,WORKS REGISTRATION,T3071749805,Reconciled
52229558,SLIDE REMIX,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",09/30/2021,WORKS REGISTRATION,T3071749805,Reconciled
52229558,SLIDE REMIX,W," ",DEARBORN JORDAN,50.00,00866368588,"BMI     ",09/30/2021,WORKS REGISTRATION,T3071749805,Reconciled
52229560,DUMBASS REMIX,P,O,TUNECORE DIGITAL MUSIC,50.00,00642005099,"BMI     ",09/30/2021,WORKS REGISTRATION,T3071749758,Reconciled
52229560,DUMBASS REMIX,P,O,IPM SONGS,50.00,01171442284,"BMI     ",09/30/2021,WORKS REGISTRATION,T3071749758,Reconciled
52229560,DUMBASS REMIX,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",09/30/2021,WORKS REGISTRATION,T3071749758,Reconciled
52229560,DUMBASS REMIX,W," ",DEARBORN JORDAN,50.00,00866368588,"BMI     ",09/30/2021,WORKS REGISTRATION,T3071749758,Reconciled
52229561,AKD 5V5 TED REMIX,P,O,TUNECORE DIGITAL MUSIC,50.00,00642005099,"BMI     ",09/30/2021,WORKS REGISTRATION,T3071749725,Reconciled
52229561,AKD 5V5 TED REMIX,P,O,IPM SONGS,50.00,01171442284,"BMI     ",09/30/2021,WORKS REGISTRATION,T3071749725,Reconciled
52229561,AKD 5V5 TED REMIX,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",09/30/2021,WORKS REGISTRATION,T3071749725,Reconciled
52229561,AKD 5V5 TED REMIX,W," ",DEARBORN JORDAN,50.00,00866368588,"BMI     ",09/30/2021,WORKS REGISTRATION,T3071749725,Reconciled
52229562,PRESSIN REMIX,P,O,TUNECORE DIGITAL MUSIC,50.00,00642005099,"BMI     ",09/30/2021,WORKS REGISTRATION,T3071749736,Reconciled
52229562,PRESSIN REMIX,P,O,IPM SONGS,50.00,01171442284,"BMI     ",09/30/2021,WORKS REGISTRATION,T3071749736,Reconciled
52229562,PRESSIN REMIX,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",09/30/2021,WORKS REGISTRATION,T3071749736,Reconciled
52229562,PRESSIN REMIX,W," ",DEARBORN JORDAN,50.00,00866368588,"BMI     ",09/30/2021,WORKS REGISTRATION,T3071749736,Reconciled
52318026,DMX,P,O,SONY ATV SONGS LLC,100.00,00187095633,"BMI     ",09/08/2021,WORKS REGISTRATION,T3068845950,Reconciled
52318026,DMX,W," ",BLACK MARCUS COLEMAN (MR),50.00,00496775976,"BMI     ",09/08/2021,WORKS REGISTRATION,T3068845950,Reconciled
52318026,DMX,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",09/08/2021,WORKS REGISTRATION,T3068845950,Reconciled
52426975,BUCKHEAD BOUNTY,P,O,SONY ATV SONGS LLC,80.00,00187095633,"BMI     ",10/20/2021,WORKS REGISTRATION,T3074834581,Reconciled
52426975,BUCKHEAD BOUNTY,W," ",BLACK MARCUS COLEMAN (MR),50.00,00496775976,"BMI     ",10/20/2021,WORKS REGISTRATION,T3074834581,Reconciled
52426975,BUCKHEAD BOUNTY,W," ",SORRELL CASADA AARON (SP ACCT),30.00,00816076637,"BMI     ",10/20/2021,WORKS REGISTRATION,T3074834581,Reconciled
52426975,BUCKHEAD BOUNTY,W," ",PENDER SHAUNTRELL,40.00,00805341466,"BMI     ",10/20/2021,WORKS REGISTRATION,T3074834581,Reconciled
52431588,GORY LANEZ,P,O,DA REALEST SOUNDS PRODUCTIONS,25.00,00840336947,"BMI     ",10/21/2021,WORKS REGISTRATION,"           ",Reconciled
52431588,GORY LANEZ,P,O,IPM SONGS,50.00,01171442284,"BMI     ",10/21/2021,WORKS REGISTRATION,"           ",Reconciled
52431588,GORY LANEZ,W," ",BELL DONOVAN,25.00,"           ","NA      ",10/21/2021,WORKS REGISTRATION,"           ",Reconciled
52431588,GORY LANEZ,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",10/21/2021,WORKS REGISTRATION,"           ",Reconciled
52431588,GORY LANEZ,W," ",DJ BROWN,25.00,00727788884,"BMI     ",10/21/2021,WORKS REGISTRATION,"           ",Reconciled
52431588,GORY LANEZ,W," ",MUNOZ MARLEY DAVID,25.00,01074727056,"BMI     ",10/21/2021,WORKS REGISTRATION,"           ",Reconciled
52452468,SKUBA SKILLA SHOW,W," ",UNKNOWN WRITER,50.00,00396710530,"NA      ",10/26/2021,WORKS REGISTRATION,"           ",Pending Society Review
52452468,SKUBA SKILLA SHOW,P,O,IPM SONGS,25.00,01171442284,"BMI     ",10/26/2021,WORKS REGISTRATION,"           ",Pending Society Review
52452468,SKUBA SKILLA SHOW,P,O,TRAXXFDR PUBLISHING WORLDWIDE,75.00,01090760855,"BMI     ",10/26/2021,WORKS REGISTRATION,"           ",Pending Society Review
52452468,SKUBA SKILLA SHOW,W," ",SORRELL CASADA AARON (SP ACCT),25.00,00816076637,"BMI     ",10/26/2021,WORKS REGISTRATION,"           ",Pending Society Review
52452468,SKUBA SKILLA SHOW,W," ",SALINAS MATTHEW ROBERT,25.00,00560776039,"BMI     ",10/26/2021,WORKS REGISTRATION,"           ",Pending Society Review
52458804,PIMPTATIONS,W," ",UNKNOWN WRITER,50.00,00396710530,"NA      ",10/21/2021,WORKS REGISTRATION,"           ",Pending Society Review
52458804,PIMPTATIONS,P,O,IPM SONGS,25.00,01171442284,"BMI     ",10/21/2021,WORKS REGISTRATION,"           ",Pending Society Review
52458804,PIMPTATIONS,P,O,TRAXXFDR PUBLISHING WORLDWIDE,75.00,01090760855,"BMI     ",10/21/2021,WORKS REGISTRATION,"           ",Pending Society Review
52458804,PIMPTATIONS,W," ",SORRELL CASADA AARON (SP ACCT),25.00,00816076637,"BMI     ",10/21/2021,WORKS REGISTRATION,"           ",Pending Society Review
52458804,PIMPTATIONS,W," ",SALINAS MATTHEW ROBERT,25.00,00560776039,"BMI     ",10/21/2021,WORKS REGISTRATION,"           ",Pending Society Review
52606588,BOOL,P,O,SONY/ATV SONGS LLC,50.00,00187062752,"BMI     ",11/01/2021,WORKS REGISTRATION,T3075629588,Reconciled
52606588,BOOL,P,O,JOHN CARRINGTON MUSIC,25.00,00798334195,"BMI     ",11/01/2021,WORKS REGISTRATION,T3075629588,Reconciled
52606588,BOOL,P,O,PRODUCED BY JB PUBLISHING,25.00,01110945984,"BMI     ",11/01/2021,WORKS REGISTRATION,T3075629588,Reconciled
52606588,BOOL,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",11/01/2021,WORKS REGISTRATION,T3075629588,Reconciled
52606588,BOOL,W," ",CARRINGTON JOHN ANTONIO JR (MR),25.00,00667284310,"BMI     ",11/01/2021,WORKS REGISTRATION,T3075629588,Reconciled
52606588,BOOL,W," ",BRADBURY JUSTIN R,25.00,00370180288,"BMI     ",11/01/2021,WORKS REGISTRATION,T3075629588,Reconciled
52652175,DIZZY,P,O,IPM SONGS,50.00,01171442284,"BMI     ",10/03/2021,WORKS REGISTRATION,T3072262029,Reconciled
52652175,DIZZY,P,O,TRAXXFDR PUBLISHING WORLDWIDE,50.00,01090760855,"BMI     ",10/03/2021,WORKS REGISTRATION,T3072262029,Reconciled
52652175,DIZZY,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",10/03/2021,WORKS REGISTRATION,T3072262029,Reconciled
52652175,DIZZY,W," ",SALINAS MATTHEW ROBERT,50.00,00560776039,"BMI     ",10/03/2021,WORKS REGISTRATION,T3072262029,Reconciled
52652187,WAKARNOLDS,P,O,IPM SONGS,50.00,01171442284,"BMI     ",10/03/2021,WORKS REGISTRATION,T3072261560,Reconciled
52652187,WAKARNOLDS,P,O,TRAXXFDR PUBLISHING WORLDWIDE,50.00,01090760855,"BMI     ",10/03/2021,WORKS REGISTRATION,T3072261560,Reconciled
52652187,WAKARNOLDS,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",10/03/2021,WORKS REGISTRATION,T3072261560,Reconciled
52652187,WAKARNOLDS,W," ",SALINAS MATTHEW ROBERT,50.00,00560776039,"BMI     ",10/03/2021,WORKS REGISTRATION,T3072261560,Reconciled
52712159,STREETS OF RAGE,P,O,IPM SONGS,50.00,01171442284,"BMI     ",11/01/2021,WORKS REGISTRATION,T3117537669,Reconciled
52712159,STREETS OF RAGE,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",11/01/2021,WORKS REGISTRATION,T3117537669,Reconciled
52712159,STREETS OF RAGE,P,O,MOORING MUSIC PUBLISHING,50.00,01293729614,"BMI     ",11/01/2021,WORKS REGISTRATION,T3117537669,Reconciled
52712159,STREETS OF RAGE,W," ",CHERRY BRANDON LEE (SP ACCT),50.00,00367234354,"BMI     ",11/01/2021,WORKS REGISTRATION,T3117537669,Reconciled
52712161,2055,P,O,IPM SONGS,50.00,01171442284,"BMI     ",11/01/2021,WORKS REGISTRATION,T3117537636,Reconciled
52712161,2055,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",11/01/2021,WORKS REGISTRATION,T3117537636,Reconciled
52712161,2055,P,O,MOORING MUSIC PUBLISHING,50.00,01293729614,"BMI     ",11/01/2021,WORKS REGISTRATION,T3117537636,Reconciled
52712161,2055,W," ",CHERRY BRANDON LEE (SP ACCT),50.00,00367234354,"BMI     ",11/01/2021,WORKS REGISTRATION,T3117537636,Reconciled
52776499,FRIDAY NIGHT CYPHER,P,O,EMI APRIL MUSIC INC,9.38,00128633767,"ASCAP   ",11/12/2021,WORKS REGISTRATION,"           ",Share and/or Participant Conflict
52776499,FRIDAY NIGHT CYPHER,P,O,EMI BLACKWOOD MUSIC INC,3.12,00223437493,"BMI     ",11/12/2021,WORKS REGISTRATION,"           ",Share and/or Participant Conflict
52776499,FRIDAY NIGHT CYPHER,W," ",JOHNSON SAMUEL JONATHAN,6.42,00062128206,"ASCAP   ",11/12/2021,WORKS REGISTRATION,"           ",Share and/or Participant Conflict
52776499,FRIDAY NIGHT CYPHER,P,O,SONGS OF UNIVERSAL INC,8.42,00353271280,"BMI     ",11/12/2021,WORKS REGISTRATION,"           ",Share and/or Participant Conflict
52776499,FRIDAY NIGHT CYPHER,P,O,WC MUSIC CORP,2.54,00053026414,"ASCAP   ",11/12/2021,WORKS REGISTRATION,"           ",Share and/or Participant Conflict
52776499,FRIDAY NIGHT CYPHER,P,O,UNIVERSAL MUSIC CORPORATION,1.98,00031312147,"ASCAP   ",11/12/2021,WORKS REGISTRATION,"           ",Share and/or Participant Conflict
52776499,FRIDAY NIGHT CYPHER,P,O,UNKNOWN PUBLISHER,28.28,00288936892,"NA      ",11/12/2021,WORKS REGISTRATION,"           ",Share and/or Participant Conflict
52776499,FRIDAY NIGHT CYPHER,W," ",UNKNOWN WRITER,9.46,00396710530,"NA      ",11/12/2021,WORKS REGISTRATION,"           ",Share and/or Participant Conflict
52776499,FRIDAY NIGHT CYPHER,P,O,WARNER-TAMERLANE PUBLISHING CORP,17.54,00185314175,"BMI     ",11/12/2021,WORKS REGISTRATION,"           ",Share and/or Participant Conflict
52776499,FRIDAY NIGHT CYPHER,W," ",WILLIAMS PHARRELL L,6.24,00243778641,"NA      ",11/12/2021,WORKS REGISTRATION,"           ",Share and/or Participant Conflict
52776499,FRIDAY NIGHT CYPHER,P,O,CHASE CHAD MUSIC,3.12,00338598710,"ASCAP   ",11/12/2021,WORKS REGISTRATION,"           ",Share and/or Participant Conflict
52776499,FRIDAY NIGHT CYPHER,P,O,WATERS OF NAZARETH PUBLISHING,0.00,00192989113,"NA      ",11/12/2021,WORKS REGISTRATION,"           ",Share and/or Participant Conflict
52776499,FRIDAY NIGHT CYPHER,W," ",MONTGOMERY RYAN D,2.54,00352536860,"BMI     ",11/12/2021,WORKS REGISTRATION,"           ",Share and/or Participant Conflict
52776499,FRIDAY NIGHT CYPHER,W," ",MATHERS MARSHALL,3.10,00354929431,"BMI     ",11/12/2021,WORKS REGISTRATION,"           ",Share and/or Participant Conflict
52776499,FRIDAY NIGHT CYPHER,P,O,SHROOM SHADY MUSIC,0.00,00354967519,"BMI     ",11/12/2021,WORKS REGISTRATION,"           ",Share and/or Participant Conflict
52776499,FRIDAY NIGHT CYPHER,P,O,TERRARDOME MUSIC,3.12,00344196851,"ASCAP   ",11/12/2021,WORKS REGISTRATION,"           ",Share and/or Participant Conflict
52776499,FRIDAY NIGHT CYPHER,W," ",HUGO CHAD,6.24,00344055189,"NA      ",11/12/2021,WORKS REGISTRATION,"           ",Share and/or Participant Conflict
52776499,FRIDAY NIGHT CYPHER,W," ",THORNTON GENE ELLIOT JR,6.24,00342551286,"BMI     ",11/12/2021,WORKS REGISTRATION,"           ",Share and/or Participant Conflict
52776499,FRIDAY NIGHT CYPHER,P,O,GEMARC,3.12,00343966143,"ASCAP   ",11/12/2021,WORKS REGISTRATION,"           ",Share and/or Participant Conflict
52776499,FRIDAY NIGHT CYPHER,W," ",ANDERSON SEAN MICHAEL,3.10,00507407079,"ASCAP   ",11/12/2021,WORKS REGISTRATION,"           ",Share and/or Participant Conflict
52776499,FRIDAY NIGHT CYPHER,P,O,U CAN T TEACH BEIN THE SHHH INC,1.76,00536474241,"BMI     ",11/12/2021,WORKS REGISTRATION,"           ",Share and/or Participant Conflict
52776499,FRIDAY NIGHT CYPHER,W," ",PHILLIPS JASON,2.54,"           ","NA      ",11/12/2021,WORKS REGISTRATION,"           ",Share and/or Participant Conflict
52776499,FRIDAY NIGHT CYPHER,W," ",ROWLAND BROOK OBA,1.68,00520193098,"ASCAP   ",11/12/2021,WORKS REGISTRATION,"           ",Share and/or Participant Conflict
52776499,FRIDAY NIGHT CYPHER,P,O,BMG GOLD SONGS,1.28,00601191692,"ASCAP   ",11/12/2021,WORKS REGISTRATION,"           ",Share and/or Participant Conflict
52776499,FRIDAY NIGHT CYPHER,P,O,ARTEGIA MUSIC,1.28,00642005197,"BMI     ",11/12/2021,WORKS REGISTRATION,"           ",Share and/or Participant Conflict
52776499,FRIDAY NIGHT CYPHER,P,O,WANE COUNTY,2.70,00642812652,"BMI     ",11/12/2021,WORKS REGISTRATION,"           ",Share and/or Participant Conflict
52776499,FRIDAY NIGHT CYPHER,W," ",JONES JAMES CLAY III,2.56,00639437418,"ASCAP   ",11/12/2021,WORKS REGISTRATION,"           ",Share and/or Participant Conflict
52776499,FRIDAY NIGHT CYPHER,P,O,BOLD AND COLD PUBLISHING LLC,1.28,00734480049,"ASCAP   ",11/12/2021,WORKS REGISTRATION,"           ",Share and/or Participant Conflict
52776499,FRIDAY NIGHT CYPHER,P,O,MY LAST PUBLISHING,1.56,00707887600,"ASCAP   ",11/12/2021,WORKS REGISTRATION,"           ",Share and/or Participant Conflict
52776499,FRIDAY NIGHT CYPHER,W," ",PETTY DIOR GIOVANNI,2.54,00671288425,"ASCAP   ",11/12/2021,WORKS REGISTRATION,"           ",Share and/or Participant Conflict
52776499,FRIDAY NIGHT CYPHER,P,O,EMPIRE STRIKES FIRST,1.68,00747866487,"BMI     ",11/12/2021,WORKS REGISTRATION,"           ",Share and/or Participant Conflict
52776499,FRIDAY NIGHT CYPHER,P,O,WARNER GEO MET RIC MUSIC,3.12,00820833651,"NA      ",11/12/2021,WORKS REGISTRATION,"           ",Share and/or Participant Conflict
52776499,FRIDAY NIGHT CYPHER,P,O,JUSTIN MILES PUBLISHING,0.50,00794342610,"BMI     ",11/12/2021,WORKS REGISTRATION,"           ",Share and/or Participant Conflict
52776499,FRIDAY NIGHT CYPHER,P,O,IT TAKES ONE PUBLISHING LLC,0.42,00776602221,"ASCAP   ",11/12/2021,WORKS REGISTRATION,"           ",Share and/or Participant Conflict
52776499,FRIDAY NIGHT CYPHER,P,O,IPM SONGS,2.54,01171442284,"BMI     ",11/12/2021,WORKS REGISTRATION,"           ",Share and/or Participant Conflict
52776499,FRIDAY NIGHT CYPHER,W," ",WALLACE TERRY SANCHEZ,2.54,00888537273,"ASCAP   ",11/12/2021,WORKS REGISTRATION,"           ",Share and/or Participant Conflict
52776499,FRIDAY NIGHT CYPHER,W," ",KIDD CASH,1.68,"           ","NA      ",11/12/2021,WORKS REGISTRATION,"           ",Share and/or Participant Conflict
52776499,FRIDAY NIGHT CYPHER,P,O,MS KNIGHT PUBLISHING,0.84,01001735122,"BMI     ",11/12/2021,WORKS REGISTRATION,"           ",Share and/or Participant Conflict
52776499,FRIDAY NIGHT CYPHER,W," ",HAYES DION MARQUISE,2.54,01025797743,"ASCAP   ",11/12/2021,WORKS REGISTRATION,"           ",Share and/or Participant Conflict
52776499,FRIDAY NIGHT CYPHER,P,O,SANTA COOKIES PRODUCTIONS,0.42,01028433972,"ASCAP   ",11/12/2021,WORKS REGISTRATION,"           ",Share and/or Participant Conflict
52776499,FRIDAY NIGHT CYPHER,W," ",THORNTON TERRENCE LE VARR (SPACCT),6.24,00342382281,"BMI     ",11/12/2021,WORKS REGISTRATION,"           ",Share and/or Participant Conflict
52776499,FRIDAY NIGHT CYPHER,W," ",JOHN JAY,1.06,"           ","NA      ",11/12/2021,WORKS REGISTRATION,"           ",Share and/or Participant Conflict
52776499,FRIDAY NIGHT CYPHER,W," ",MC CURTIS MARTIN RAFEAL (SP ACCT),10.84,00473414655,"BMI     ",11/12/2021,WORKS REGISTRATION,"           ",Share and/or Participant Conflict
52776499,FRIDAY NIGHT CYPHER,W," ",SORRELL CASADA AARON (SP ACCT),2.54,00816076637,"BMI     ",11/12/2021,WORKS REGISTRATION,"           ",Share and/or Participant Conflict
52776499,FRIDAY NIGHT CYPHER,W," ",HOLLIS CHAUNCEY ALEXANDER (2 - SP ACCT),7.08,00505010811,"BMI     ",11/12/2021,WORKS REGISTRATION,"           ",Share and/or Participant Conflict
52776499,FRIDAY NIGHT CYPHER,W," ",JOHNSON JUSTIN MILES (MR),0.50,00585779871,"BMI     ",11/12/2021,WORKS REGISTRATION,"           ",Share and/or Participant Conflict
52776499,FRIDAY NIGHT CYPHER,W," ",WEIR DWANE M II (MR),5.42,00612241201,"BMI     ",11/12/2021,WORKS REGISTRATION,"           ",Share and/or Participant Conflict
52776499,FRIDAY NIGHT CYPHER,W," ",MARTINEZ RYAN ALEX (MR),2.70,00634813350,"BMI     ",11/12/2021,WORKS REGISTRATION,"           ",Share and/or Participant Conflict
52776499,FRIDAY NIGHT CYPHER,W," ",KNIGHT ARKEISHA,0.84,00754803528,"BMI     ",11/12/2021,WORKS REGISTRATION,"           ",Share and/or Participant Conflict
52776499,FRIDAY NIGHT CYPHER,W," ",PEARSON DEANDRE,1.68,00800684162,"BMI     ",11/12/2021,WORKS REGISTRATION,"           ",Share and/or Participant Conflict
52776499,FRIDAY NIGHT CYPHER,W," ",SMITH MARC ANTHONY,1.68,00870605926,"BMI     ",11/12/2021,WORKS REGISTRATION,"           ",Share and/or Participant Conflict
52814922,GATOR SKUB,P,O,SONY ATV SONGS LLC,70.00,00187095633,"BMI     ",10/20/2021,WORKS REGISTRATION,T3117629859,Reconciled
